Name,ID
straight-chain saturated fatty acid anion (UBERON),CHEBI:58954
organosulfate oxoanion (UBERON),CHEBI:58958
straight-chain fatty acid (UBERON),CHEBI:59202
straight-chain fatty acid anion (UBERON),CHEBI:59203
linear tetrapyrrole anion (UBERON),CHEBI:59252
phosphoric acids (UBERON),CHEBI:59698
nucleophilic reagent (UBERON),CHEBI:59740
L-alpha-amino acid anion (UBERON),CHEBI:59814
progestin (UBERON),CHEBI:59826
L-alpha-amino acid zwitterion (UBERON),CHEBI:59869
D-alpha-amino acid zwitterion (UBERON),CHEBI:59871
gamma-aminobutyric acid zwitterion (UBERON),CHEBI:59888
dopaminium(1+) (UBERON),CHEBI:59905
chemical substance (UBERON),CHEBI:59999
mixture (UBERON),CHEBI:60004
polymer (UBERON),CHEBI:60027
ionic polymer (UBERON),CHEBI:60164
divalent metal cation (UBERON),CHEBI:60240
monovalent inorganic cation (UBERON),CHEBI:60242
peptide zwitterion (UBERON),CHEBI:60466
adjuvant (UBERON),CHEBI:60809
D-alpha-amino acid anion (UBERON),CHEBI:60895
keratan sulfate (UBERON),CHEBI:60924
amino monosaccharide (UBERON),CHEBI:60926
EC 3.5.1.98 (histone deacetylase) inhibitor (UBERON),CHEBI:61115
nucleobase-containing molecular entity (UBERON),CHEBI:61120
C21-steroid (UBERON),CHEBI:61313
polyanionic polymer (UBERON),CHEBI:61469
polar amino acid zwitterion (UBERON),CHEBI:62031
signalling molecule (UBERON),CHEBI:62488
anionic phospholipid (UBERON),CHEBI:62643
glycosylceramide (UBERON),CHEBI:62941
oxidising agent (UBERON),CHEBI:63248
carbohydrate derivative (UBERON),CHEBI:63299
carbohydrate acid derivative (UBERON),CHEBI:63436
monoamine (UBERON),CHEBI:63534
carbohydrate acid derivative anion (UBERON),CHEBI:63551
food additive (UBERON),CHEBI:64047
food acidity regulator (UBERON),CHEBI:64049
aralkylamino compound (UBERON),CHEBI:64365
sphingomyelin (UBERON),CHEBI:64583
C21-steroid hormone (UBERON),CHEBI:64600
somatostatin (UBERON),CHEBI:64628
divalent inorganic cation (UBERON),CHEBI:64641
one-carbon compound (UBERON),CHEBI:64708
organic acid (UBERON),CHEBI:64709
cationic group (UBERON),CHEBI:64766
anionic group (UBERON),CHEBI:64767
organic cationic group (UBERON),CHEBI:64769
organic anionic group (UBERON),CHEBI:64775
anionic amino-acid residue (UBERON),CHEBI:64898
poison (UBERON),CHEBI:64909
lipoprotein (UBERON),CHEBI:6495
polysaccharide derivative (UBERON),CHEBI:65212
food preservative (UBERON),CHEBI:65255
antimicrobial food preservative (UBERON),CHEBI:65256
antacid (UBERON),CHEBI:65265
primary ammonium ion (UBERON),CHEBI:65296
anti-inflammatory agent (UBERON),CHEBI:67079
provitamin A (UBERON),CHEBI:67200
azole (UBERON),CHEBI:68452
progesterone receptor agonist (UBERON),CHEBI:70709
(R)-adrenaline(1+) (UBERON),CHEBI:71406
gamma-amino acid anion (UBERON),CHEBI:71666
(R)-noradrenaline(1+) (UBERON),CHEBI:72587
organic molecule (UBERON),CHEBI:72695
exopolysaccharide (UBERON),CHEBI:72813
vulnerary (UBERON),CHEBI:73336
indole skeleton (UBERON),CHEBI:73398
organic heterobicyclic ring (UBERON),CHEBI:73541
reference compound (UBERON),CHEBI:747204
additive (UBERON),CHEBI:747325
astringent (UBERON),CHEBI:74783
EC 6.3.* (C-N bond-forming ligase) inhibitor (UBERON),CHEBI:75600
EC 6.* (ligase) inhibitor (UBERON),CHEBI:75603
eukaryotic metabolite (UBERON),CHEBI:75763
animal metabolite (UBERON),CHEBI:75767
mammalian metabolite (UBERON),CHEBI:75768
mouse metabolite (UBERON),CHEBI:75771
Saccharomyces cerevisiae metabolite (UBERON),CHEBI:75772
prokaryotic metabolite (UBERON),CHEBI:75787
xenobiotic metabolite (UBERON),CHEBI:76206
greenhouse gas (UBERON),CHEBI:76413
propellant (UBERON),CHEBI:76414
EC 3.* (hydrolase) inhibitor (UBERON),CHEBI:76759
EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor (UBERON),CHEBI:76764
EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor (UBERON),CHEBI:76807
EC 6.3.1.* (acid-ammonia/amine ligase) inhibitor (UBERON),CHEBI:76823
plant metabolite (UBERON),CHEBI:76924
fungal metabolite (UBERON),CHEBI:76946
human xenobiotic metabolite (UBERON),CHEBI:76967
bacterial metabolite (UBERON),CHEBI:76969
Escherichia coli metabolite (UBERON),CHEBI:76971
food colouring (UBERON),CHEBI:77182
human metabolite (UBERON),CHEBI:77746
EC 3.5.1.4 (amidase) inhibitor (UBERON),CHEBI:77941
food firming agent (UBERON),CHEBI:77960
food packaging gas (UBERON),CHEBI:77974
food propellant (UBERON),CHEBI:78017
fatty acid anion 4:0 (UBERON),CHEBI:78115
food component (UBERON),CHEBI:78295
refrigerant (UBERON),CHEBI:78433
alpha-amino-acid zwitterion (UBERON),CHEBI:78608
carbohydrates and carbohydrate derivatives (UBERON),CHEBI:78616
fundamental metabolite (UBERON),CHEBI:78675
olefinic compound (UBERON),CHEBI:78840
trivalent inorganic anion (UBERON),CHEBI:79387
divalent inorganic anion (UBERON),CHEBI:79388
monovalent inorganic anion (UBERON),CHEBI:79389
elemental iron (UBERON),CHEBI:82663
crustacean metabolite (UBERON),CHEBI:83039
Daphnia magna metabolite (UBERON),CHEBI:83056
Daphnia metabolite (UBERON),CHEBI:83057
porphyrin (UBERON),CHEBI:8337
proteinogenic amino acid (UBERON),CHEBI:83813
non-proteinogenic amino acid (UBERON),CHEBI:83820
amino-acid derivative (UBERON),CHEBI:83821
pregnane (UBERON),CHEBI:8386
non-proteinogenic alpha-amino acid (UBERON),CHEBI:83925
human urinary metabolite (UBERON),CHEBI:84087
hydroxyindoles (UBERON),CHEBI:84729
algal metabolite (UBERON),CHEBI:84735
receptor modulator (UBERON),CHEBI:90710
vasopressin (UBERON),CHEBI:9937
cell (UBERON),CL:0000000
neural crest derived fibroblast (UBERON),CL:0000005
neuronal receptor cell (UBERON),CL:0000006
early embryonic cell (metazoa) (UBERON),CL:0000007
migratory cranial neural crest cell (UBERON),CL:0000008
migratory trunk neural crest cell (UBERON),CL:0000011
germ line stem cell (UBERON),CL:0000014
male germ cell (UBERON),CL:0000015
spermatocyte (UBERON),CL:0000017
spermatid (UBERON),CL:0000018
sperm (UBERON),CL:0000019
spermatogonium (UBERON),CL:0000020
female germ cell (UBERON),CL:0000021
female germ line stem cell (UBERON),CL:0000022
oocyte (UBERON),CL:0000023
oogonial cell (UBERON),CL:0000024
egg cell (UBERON),CL:0000025
smooth muscle cell neural crest derived (UBERON),CL:0000027
neural crest derived neuron (UBERON),CL:0000029
glioblast (UBERON),CL:0000030
neuroblast (sensu Vertebrata) (UBERON),CL:0000031
stem cell (UBERON),CL:0000034
single fate stem cell (UBERON),CL:0000035
epithelial fate stem cell (UBERON),CL:0000036
hematopoietic stem cell (UBERON),CL:0000037
erythroid progenitor cell (UBERON),CL:0000038
germ line cell (UBERON),CL:0000039
monoblast (UBERON),CL:0000040
neural stem cell (UBERON),CL:0000047
multi fate stem cell (UBERON),CL:0000048
common myeloid progenitor (UBERON),CL:0000049
megakaryocyte-erythroid progenitor cell (UBERON),CL:0000050
common lymphoid progenitor (UBERON),CL:0000051
totipotent stem cell (UBERON),CL:0000052
myoblast (UBERON),CL:0000056
fibroblast (UBERON),CL:0000057
chondroblast (UBERON),CL:0000058
ameloblast (UBERON),CL:0000059
odontoblast (UBERON),CL:0000060
osteoblast (UBERON),CL:0000062
ciliated cell (UBERON),CL:0000064
ependymal cell (UBERON),CL:0000065
epithelial cell (UBERON),CL:0000066
ciliated epithelial cell (UBERON),CL:0000067
duct epithelial cell (UBERON),CL:0000068
branched duct epithelial cell (UBERON),CL:0000069
blood vessel endothelial cell (UBERON),CL:0000071
non-branched duct epithelial cell (UBERON),CL:0000072
columnar/cuboidal epithelial cell (UBERON),CL:0000075
squamous epithelial cell (UBERON),CL:0000076
mesothelial cell (UBERON),CL:0000077
peridermal cell (UBERON),CL:0000078
stratified epithelial cell (UBERON),CL:0000079
circulating cell (UBERON),CL:0000080
blood cell (UBERON),CL:0000081
epithelial cell of lung (UBERON),CL:0000082
epithelial cell of pancreas (UBERON),CL:0000083
T cell (UBERON),CL:0000084
osteoclast (UBERON),CL:0000092
granulocyte (UBERON),CL:0000094
neuron associated cell (UBERON),CL:0000095
sensory epithelial cell (UBERON),CL:0000098
interneuron (UBERON),CL:0000099
motor neuron (UBERON),CL:0000100
sensory neuron (UBERON),CL:0000101
autonomic neuron (UBERON),CL:0000107
cholinergic neuron (UBERON),CL:0000108
mononuclear phagocyte (UBERON),CL:0000113
surface ectodermal cell (UBERON),CL:0000114
endothelial cell (UBERON),CL:0000115
basket cell (UBERON),CL:0000118
cerebellar Golgi cell (UBERON),CL:0000119
granule cell (UBERON),CL:0000120
Purkinje cell (UBERON),CL:0000121
stellate neuron (UBERON),CL:0000122
neuron associated cell (sensu Vertebrata) (UBERON),CL:0000123
glial cell (UBERON),CL:0000125
macroglial cell (UBERON),CL:0000126
astrocyte (UBERON),CL:0000127
oligodendrocyte (UBERON),CL:0000128
gut endothelial cell (UBERON),CL:0000131
neurectodermal cell (UBERON),CL:0000133
mesenchymal stem cell (UBERON),CL:0000134
adipocyte (UBERON),CL:0000136
osteocyte (UBERON),CL:0000137
chondrocyte (UBERON),CL:0000138
professional antigen presenting cell (UBERON),CL:0000145
simple columnar epithelial cell (UBERON),CL:0000146
pigment cell (UBERON),CL:0000147
melanocyte (UBERON),CL:0000148
visual pigment cell (UBERON),CL:0000149
glandular secretory epithelial cell (UBERON),CL:0000150
secretory cell (UBERON),CL:0000151
exocrine cell (UBERON),CL:0000152
glycosaminoglycan secreting cell (UBERON),CL:0000153
protein secreting cell (UBERON),CL:0000154
peptic cell (UBERON),CL:0000155
surfactant secreting cell (UBERON),CL:0000157
club cell (UBERON),CL:0000158
seromucus secreting cell (UBERON),CL:0000159
goblet cell (UBERON),CL:0000160
parietal cell (UBERON),CL:0000162
endocrine cell (UBERON),CL:0000163
enteroendocrine cell (UBERON),CL:0000164
neuroendocrine cell (UBERON),CL:0000165
chromaffin cell (UBERON),CL:0000166
peptide hormone secreting cell (UBERON),CL:0000167
insulin secreting cell (UBERON),CL:0000168
type B pancreatic cell (UBERON),CL:0000169
glucagon secreting cell (UBERON),CL:0000170
pancreatic A cell (UBERON),CL:0000171
somatostatin secreting cell (UBERON),CL:0000172
pancreatic D cell (UBERON),CL:0000173
steroid hormone secreting cell (UBERON),CL:0000174
luteal cell (UBERON),CL:0000175
testosterone secreting cell (UBERON),CL:0000177
Leydig cell (UBERON),CL:0000178
progesterone secreting cell (UBERON),CL:0000179
hepatocyte (UBERON),CL:0000182
contractile cell (UBERON),CL:0000183
myoepithelial cell (UBERON),CL:0000185
muscle cell (UBERON),CL:0000187
cell of skeletal muscle (UBERON),CL:0000188
slow muscle cell (UBERON),CL:0000189
fast muscle cell (UBERON),CL:0000190
smooth muscle cell (UBERON),CL:0000192
sensory receptor cell (UBERON),CL:0000197
pain receptor cell (UBERON),CL:0000198
mechanoreceptor cell (UBERON),CL:0000199
touch receptor cell (UBERON),CL:0000200
auditory hair cell (UBERON),CL:0000202
gravity sensitive cell (UBERON),CL:0000203
chemoreceptor cell (UBERON),CL:0000206
olfactory receptor cell (UBERON),CL:0000207
taste receptor cell (UBERON),CL:0000209
photoreceptor cell (UBERON),CL:0000210
electrically active cell (UBERON),CL:0000211
synovial cell (UBERON),CL:0000214
Sertoli cell (UBERON),CL:0000216
myelinating Schwann cell (UBERON),CL:0000218
motile cell (UBERON),CL:0000219
ectodermal cell (UBERON),CL:0000221
mesodermal cell (UBERON),CL:0000222
endodermal cell (UBERON),CL:0000223
anucleate cell (UBERON),CL:0000225
single nucleate cell (UBERON),CL:0000226
multinucleate cell (UBERON),CL:0000228
erythrocyte (UBERON),CL:0000232
platelet (UBERON),CL:0000233
phagocyte (UBERON),CL:0000234
macrophage (UBERON),CL:0000235
B cell (UBERON),CL:0000236
keratinizing barrier epithelial cell (UBERON),CL:0000237
brush border epithelial cell (UBERON),CL:0000239
stratified squamous epithelial cell (UBERON),CL:0000240
stratified cuboidal epithelial cell (UBERON),CL:0000241
Merkel cell (UBERON),CL:0000242
transitional epithelial cell (UBERON),CL:0000244
eukaryotic cell (UBERON),CL:0000255
eye photoreceptor cell (UBERON),CL:0000287
somatotropin secreting cell (UBERON),CL:0000295
gamete (UBERON),CL:0000300
crystallin accumulating cell (UBERON),CL:0000306
tracheal epithelial cell (UBERON),CL:0000307
keratin accumulating cell (UBERON),CL:0000311
keratinocyte (UBERON),CL:0000312
serous secreting cell (UBERON),CL:0000313
milk secreting cell (UBERON),CL:0000314
sebocyte (UBERON),CL:0000317
mucus secreting cell (UBERON),CL:0000319
pulmonary alveolar epithelial cell (UBERON),CL:0000322
stuff accumulating cell (UBERON),CL:0000325
extracellular matrix secreting cell (UBERON),CL:0000327
oxygen accumulating cell (UBERON),CL:0000329
migratory neural crest cell (UBERON),CL:0000333
mesenchyme condensation cell (UBERON),CL:0000335
adrenal medulla chromaffin cell (UBERON),CL:0000336
glioblast (sensu Vertebrata) (UBERON),CL:0000339
hair follicle dermal papilla cell (UBERON),CL:0000346
scleral cell (UBERON),CL:0000347
choroidal cell of the eye (UBERON),CL:0000348
extraembryonic cell (UBERON),CL:0000349
amnioserosal cell (UBERON),CL:0000350
trophoblast cell (UBERON),CL:0000351
epiblast cell (UBERON),CL:0000352
blastoderm cell (UBERON),CL:0000353
blastemal cell (UBERON),CL:0000354
multi-potent skeletal muscle stem cell (UBERON),CL:0000355
stratified epithelial stem cell (UBERON),CL:0000357
sphincter associated smooth muscle cell (UBERON),CL:0000358
vascular associated smooth muscle cell (UBERON),CL:0000359
gastrula cell (UBERON),CL:0000361
epidermal cell (UBERON),CL:0000362
animal zygote (UBERON),CL:0000365
histoblast (UBERON),CL:0000373
tracheoblast (UBERON),CL:0000377
prohemocyte (sensu Nematoda and Protostomia) (UBERON),CL:0000385
hemocyte (sensu Arthropoda) (UBERON),CL:0000387
tendon cell (UBERON),CL:0000388
blood cell (sensu Nematoda and Protostomia) (UBERON),CL:0000390
electrically responsive cell (UBERON),CL:0000393
ganglion interneuron (UBERON),CL:0000397
electrically signaling cell (UBERON),CL:0000404
male gamete (UBERON),CL:0000408
polyploid cell (UBERON),CL:0000412
haploid cell (UBERON),CL:0000413
endopolyploid cell (UBERON),CL:0000417
excretory cell (UBERON),CL:0000424
xanthophore cell (UBERON),CL:0000430
iridophore (UBERON),CL:0000431
reticular cell (UBERON),CL:0000432
luteinizing hormone secreting cell (UBERON),CL:0000438
prolactin secreting cell (UBERON),CL:0000439
melanocyte stimulating hormone secreting cell (UBERON),CL:0000440
follicle stem cell (sensu Arthropoda) (UBERON),CL:0000441
calcitonin secreting cell (UBERON),CL:0000443
obliquely striated muscle cell (UBERON),CL:0000444
chief cell of parathyroid gland (UBERON),CL:0000446
carbohydrate secreting cell (UBERON),CL:0000447
white adipocyte (UBERON),CL:0000448
brown adipocyte (UBERON),CL:0000449
dendritic cell (UBERON),CL:0000451
Langerhans cell (UBERON),CL:0000453
epinephrine secreting cell (UBERON),CL:0000454
mineralocorticoid secreting cell (UBERON),CL:0000456
biogenic amine secreting cell (UBERON),CL:0000457
serotonin secreting cell (UBERON),CL:0000458
noradrenergic cell (UBERON),CL:0000459
glucocorticoid secreting cell (UBERON),CL:0000460
adrenocorticotropic hormone secreting cell (UBERON),CL:0000467
follicle cell of egg chamber (UBERON),CL:0000477
juvenile hormone secreting cell (UBERON),CL:0000482
visible light photoreceptor cell (UBERON),CL:0000488
inhibitory interneuron (UBERON),CL:0000498
stromal cell (UBERON),CL:0000499
follicular epithelial cell (UBERON),CL:0000500
granulosa cell (UBERON),CL:0000501
type D enteroendocrine cell (UBERON),CL:0000502
theca cell (UBERON),CL:0000503
enkephalin secreting cell (UBERON),CL:0000506
endorphin secreting cell (UBERON),CL:0000507
type G enteroendocrine cell (UBERON),CL:0000508
gastrin secreting cell (UBERON),CL:0000509
androgen binding protein secreting cell (UBERON),CL:0000511
cardiac muscle myoblast (UBERON),CL:0000513
smooth muscle myoblast (UBERON),CL:0000514
skeletal muscle myoblast (UBERON),CL:0000515
phagocyte (sensu Vertebrata) (UBERON),CL:0000518
fungal cell (UBERON),CL:0000521
syncytiotrophoblast cell (UBERON),CL:0000525
afferent neuron (UBERON),CL:0000526
efferent neuron (UBERON),CL:0000527
neuron (UBERON),CL:0000540
melanoblast (UBERON),CL:0000541
lymphocyte (UBERON),CL:0000542
proerythroblast (UBERON),CL:0000547
basophilic erythroblast (UBERON),CL:0000549
polychromatophilic erythroblast (UBERON),CL:0000550
orthochromatic erythroblast (UBERON),CL:0000552
megakaryocyte progenitor cell (UBERON),CL:0000553
megakaryocyte (UBERON),CL:0000556
granulocyte monocyte progenitor cell (UBERON),CL:0000557
reticulocyte (UBERON),CL:0000558
promonocyte (UBERON),CL:0000559
amacrine cell (UBERON),CL:0000561
nucleate erythrocyte (UBERON),CL:0000562
angioblastic mesenchymal cell (UBERON),CL:0000566
amine precursor uptake and decarboxylation cell (UBERON),CL:0000568
cardiac mesenchymal cell (UBERON),CL:0000569
parafollicular cell (UBERON),CL:0000570
retinal cone cell (UBERON),CL:0000573
erythrophore (UBERON),CL:0000574
corneal epithelial cell (UBERON),CL:0000575
monocyte (UBERON),CL:0000576
germ cell (UBERON),CL:0000586
odontoclast (UBERON),CL:0000588
androgen secreting cell (UBERON),CL:0000593
enucleate erythrocyte (UBERON),CL:0000595
pyramidal neuron (UBERON),CL:0000598
retinal rod cell (UBERON),CL:0000604
vestibular hair cell (UBERON),CL:0000609
GABAergic neuron (UBERON),CL:0000617
acinar cell (UBERON),CL:0000622
natural killer cell (UBERON),CL:0000623
olfactory granule cell (UBERON),CL:0000626
supporting cell (UBERON),CL:0000630
hepatic stellate cell (UBERON),CL:0000632
Mueller cell (UBERON),CL:0000636
chromophil cell of anterior pituitary gland (UBERON),CL:0000637
acidophil cell of pars distalis of adenohypophysis (UBERON),CL:0000638
folliculostellate cell (UBERON),CL:0000642
basal cell (UBERON),CL:0000646
kidney granular cell (UBERON),CL:0000648
spinous cell of epidermis (UBERON),CL:0000649
mesangial cell (UBERON),CL:0000650
pinealocyte (UBERON),CL:0000652
podocyte (UBERON),CL:0000653
primary oocyte (UBERON),CL:0000654
secondary oocyte (UBERON),CL:0000655
primary spermatocyte (UBERON),CL:0000656
secondary spermatocyte (UBERON),CL:0000657
fenestrated endothelial cell (UBERON),CL:0000666
collagen secreting cell (UBERON),CL:0000667
pericyte (UBERON),CL:0000669
primordial germ cell (UBERON),CL:0000670
female gamete (UBERON),CL:0000675
glutamatergic neuron (UBERON),CL:0000679
muscle precursor cell (UBERON),CL:0000680
radial glial cell (UBERON),CL:0000681
cerebrospinal fluid secreting cell (UBERON),CL:0000686
stellate interneuron (UBERON),CL:0000691
PP cell (UBERON),CL:0000696
dopaminergic neuron (UBERON),CL:0000700
sustentacular cell (UBERON),CL:0000703
choroid plexus epithelial cell (UBERON),CL:0000706
leptomeningeal cell (UBERON),CL:0000708
neurecto-epithelial cell (UBERON),CL:0000710
stratum granulosum cell (UBERON),CL:0000712
somatic stem cell (UBERON),CL:0000723
urothelial cell (UBERON),CL:0000731
striated muscle cell (UBERON),CL:0000737
leukocyte (UBERON),CL:0000738
retinal ganglion cell (UBERON),CL:0000740
hypertrophic chondrocyte (UBERON),CL:0000743
retina horizontal cell (UBERON),CL:0000745
cardiac muscle cell (UBERON),CL:0000746
retinal bipolar neuron (UBERON),CL:0000748
cone retinal bipolar cell (UBERON),CL:0000752
nucleated thrombocyte (UBERON),CL:0000762
myeloid cell (UBERON),CL:0000763
erythroid lineage cell (UBERON),CL:0000764
erythroblast (UBERON),CL:0000765
myeloid leukocyte (UBERON),CL:0000766
neutrophil (UBERON),CL:0000775
mesangial phagocyte (UBERON),CL:0000777
mononuclear osteoclast (UBERON),CL:0000778
multinuclear osteoclast (UBERON),CL:0000779
multinuclear odontoclast (UBERON),CL:0000780
mononuclear odontoclast (UBERON),CL:0000781
myeloid dendritic cell (UBERON),CL:0000782
multinucleated phagocyte (UBERON),CL:0000783
mature B cell (UBERON),CL:0000785
plasma cell (UBERON),CL:0000786
memory B cell (UBERON),CL:0000787
naive B cell (UBERON),CL:0000788
immature B cell (UBERON),CL:0000816
precursor B cell (UBERON),CL:0000817
transitional stage B cell (UBERON),CL:0000818
